collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
14544,Fossilworks,"J. Alroy",,Aublysodon,,Aublysodon,1419,"Cretaceous 8"
14544,Fossilworks,"J. Alroy",,Saurornitholestes,,,1419,"Cretaceous 8"
14546,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14546,Fossilworks,"J. Alroy",,Edmontosaurus,,Anatosaurus,960,"Cretaceous 8"
14548,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14548,Fossilworks,"J. Alroy",,Chirostenotes,,,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",cf.,Pectinodon,,Troodon,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",cf.,Paronychodon,cf.,Paronychodon,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Thescelosaurus,,,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Paronychodon,,,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Edmontosaurus,,Anatosaurus,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Aublysodon,,Aublysodon,960,"Cretaceous 8"
14549,Fossilworks,"J. Alroy",,Paronychodon,,Paronychodon,960,"Cretaceous 8"
14550,Fossilworks,"J. Alroy",,Triceratops,,,960,"Cretaceous 8"
14550,Fossilworks,"J. Alroy",,Stygimoloch,,,960,"Cretaceous 8"
14555,Fossilworks,"J. Alroy",,Triceratops,,,3313,"Cretaceous 8"
14557,Fossilworks,"J. Alroy",cf.,Triceratops,,,774,"Cretaceous 8"
14557,Fossilworks,"J. Alroy",cf.,Edmontosaurus,,,774,"Cretaceous 8"
14557,Fossilworks,"J. Alroy",cf.,Thescelosaurus,,,774,"Cretaceous 8"
14557,Fossilworks,"J. Alroy",,Paronychodon,,Paronychodon,774,"Cretaceous 8"
14557,Fossilworks,"J. Alroy",cf.,Albertosaurus,,,774,"Cretaceous 8"
14558,Fossilworks,"J. Alroy",,Cimolopteryx,,,39999,"Cretaceous 8"
14558,Fossilworks,"J. Alroy",?,Triceratops,,,39999,"Cretaceous 8"
14560,Fossilworks,"J. Alroy",,Chirostenotes,,,960,"Cretaceous 8"
14560,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14562,Fossilworks,"J. Alroy",,Chirostenotes,,,962,"Cretaceous 8"
14565,Fossilworks,"J. Alroy",,Cimolopteryx,,,14177,"Cretaceous 8"
14566,Fossilworks,"J. Alroy",,Pectinodon,,,14177,"Cretaceous 8"
14566,Fossilworks,"J. Alroy",,Thescelosaurus,,Thescelosaurus,14177,"Cretaceous 8"
14566,Fossilworks,"J. Alroy",cf.,Dryptosaurus,,,14177,"Cretaceous 8"
14566,Fossilworks,"J. Alroy",,Paronychodon,,Paronychodon,14177,"Cretaceous 8"
14566,Fossilworks,"J. Alroy",,Richardoestesia,,,14177,"Cretaceous 8"
14566,Fossilworks,"J. Alroy",,Troodon,,,14177,"Cretaceous 8"
14566,Fossilworks,"J. Alroy",cf.,Paronychodon,cf.,Paronychodon,14177,"Cretaceous 8"
14568,Fossilworks,"J. Alroy",,Paronychodon,,,960,"Cretaceous 8"
14568,Fossilworks,"J. Alroy",,Troodon,,,960,"Cretaceous 8"
14568,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14569,Fossilworks,"J. Alroy",?,Pachycephalosaurus,,,12299,"Cretaceous 8"
14569,Fossilworks,"J. Alroy",?,Leptoceratops,,,12299,"Cretaceous 8"
14574,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14574,Fossilworks,"J. Alroy",,Thescelosaurus,,,960,"Cretaceous 8"
14574,Fossilworks,"J. Alroy",,Chirostenotes,,,960,"Cretaceous 8"
14575,Fossilworks,"J. Alroy",,Richardoestesia,,,2255,"Cretaceous 8"
14575,Fossilworks,"J. Alroy",cf.,Paronychodon,cf.,Paronychodon,2255,"Cretaceous 8"
14577,Fossilworks,"J. Alroy",,Richardoestesia,,,1239,"Cretaceous 8"
14579,Fossilworks,"J. Alroy",cf.,Triceratops,,,1239,"Cretaceous 8"
14579,Fossilworks,"J. Alroy",cf.,Edmontosaurus,cf.,Anatosaurus,1239,"Cretaceous 8"
14580,Fossilworks,"J. Alroy",,Hesperornis,,,2255,"Cretaceous 8"
14580,Fossilworks,"J. Alroy",,Richardoestesia,,,2255,"Cretaceous 8"
14582,Fossilworks,"J. Alroy",,Edmontonia,,,960,"Cretaceous 8"
14582,Fossilworks,"J. Alroy",,Paronychodon,,Paronychodon,960,"Cretaceous 8"
14582,Fossilworks,"J. Alroy",,Chirostenotes,,,960,"Cretaceous 8"
14582,Fossilworks,"J. Alroy",,Troodon,,,960,"Cretaceous 8"
14582,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14582,Fossilworks,"J. Alroy",,Thescelosaurus,,,960,"Cretaceous 8"
14585,Fossilworks,"J. Alroy","n. gen.",Potamornis,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Zapsalis,,Dromaeosauridae,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Thescelosaurus,,Thescelosaurus,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy","n. gen.",Ceramornis,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy","n. gen.",Torotix,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy","n. gen.",Lonchodytes,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Troodon,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Tyrannosaurus,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Ornithomimus,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Richardoestesia,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Ankylosaurus,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Cimolopteryx,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Edmontosaurus,cf.,Anatosaurus,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",aff.,Cimolopteryx,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Paronychodon,cf.,Paronychodon,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Pachycephalosaurus,,Pachycephalosaurus,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Dryptosaurus,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Saurornithoides,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Aublysodon,,Aublysodon,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",cf.,Triceratops,,,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Paronychodon,,Paronychodon,1239,"Cretaceous 8"
14585,Fossilworks,"J. Alroy",,Pectinodon,,,1239,"Cretaceous 8"
14596,Fossilworks,"J. Alroy",,Richardoestesia,,,1239,"Cretaceous 8"
14599,Fossilworks,"J. Alroy",,Ovaloolithus,,,1226,"Cretaceous 8"
14599,Fossilworks,"J. Alroy",,Spongioolithus,,,1226,"Cretaceous 8"
14601,Fossilworks,"J. Alroy",cf.,Triceratops,,,1239,"Cretaceous 8"
14605,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14606,Fossilworks,"J. Alroy",,Ornithomimus,,Ornithomimus,14177,"Cretaceous 8"
14609,Fossilworks,"J. Alroy",cf.,Ornithomimus,,,1239,"Cretaceous 8"
14609,Fossilworks,"J. Alroy",cf.,Triceratops,,,1239,"Cretaceous 8"
14609,Fossilworks,"J. Alroy",cf.,Edmontosaurus,cf.,Anatosaurus,1239,"Cretaceous 8"
14610,Fossilworks,"J. Alroy",,Richardoestesia,,,1984,"Cretaceous 8"
14610,Fossilworks,"J. Alroy",,Paronychodon,,Paronychodon,1984,"Cretaceous 8"
14610,Fossilworks,"J. Alroy",,Saurornitholestes,,,1984,"Cretaceous 8"
14610,Fossilworks,"J. Alroy",,Tyrannosaurus,,,1984,"Cretaceous 8"
14610,Fossilworks,"J. Alroy",,Troodon,,,1984,"Cretaceous 8"
14610,Fossilworks,"J. Alroy",cf.,Avisaurus,,,1984,"Cretaceous 8"
14610,Fossilworks,"J. Alroy",,Thescelosaurus,,,1984,"Cretaceous 8"
14615,Fossilworks,"J. Alroy",,Triceratops,,,960,"Cretaceous 8"
14616,Fossilworks,"J. Alroy",,Pachycephalosaurus,,,1987,"Cretaceous 8"
14616,Fossilworks,"J. Alroy",,Richardoestesia,,,1987,"Cretaceous 8"
14616,Fossilworks,"J. Alroy",,Triceratops,,,1987,"Cretaceous 8"
14617,Fossilworks,"J. Alroy",,Richardoestesia,,,2255,"Cretaceous 8"
14621,Fossilworks,"J. Alroy",,Edmontosaurus,,,1921,"Cretaceous 8"
14623,Fossilworks,"J. Alroy",,Richardoestesia,,,2255,"Cretaceous 8"
14624,Fossilworks,"J. Alroy",,Richardoestesia,,,2255,"Cretaceous 8"
14629,Fossilworks,"J. Alroy",cf.,Zapsalis,cf.,Paronychodon,2255,"Cretaceous 8"
14639,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14639,Fossilworks,"J. Alroy",,Thescelosaurus,,,960,"Cretaceous 8"
14639,Fossilworks,"J. Alroy",,Chirostenotes,,,960,"Cretaceous 8"
14640,Fossilworks,"J. Alroy",,Triceratops,,,717,"Cretaceous 8"
14640,Fossilworks,"J. Alroy",,Thescelosaurus,,,717,"Cretaceous 8"
14640,Fossilworks,"J. Alroy",cf.,Tyrannosaurus,,,717,"Cretaceous 8"
14646,Fossilworks,"J. Alroy",cf.,Paronychodon,cf.,Paronychodon,2255,"Cretaceous 8"
14647,Fossilworks,"J. Alroy",cf.,Paronychodon,cf.,Paronychodon,2255,"Cretaceous 8"
14647,Fossilworks,"J. Alroy",,Richardoestesia,,,2255,"Cretaceous 8"
14649,Fossilworks,"J. Alroy",,Triceratops,,,2255,"Cretaceous 8"
14650,Fossilworks,"J. Alroy",,Troodon,,,2255,"Cretaceous 8"
14650,Fossilworks,"J. Alroy",cf.,Paronychodon,cf.,Paronychodon,2255,"Cretaceous 8"
14650,Fossilworks,"J. Alroy",,Richardoestesia,,,2255,"Cretaceous 8"
14651,Fossilworks,"J. Alroy",,Paronychodon,,,2255,"Cretaceous 8"
14653,Fossilworks,"J. Alroy",,Richardoestesia,,,960,"Cretaceous 8"
14654,Fossilworks,"J. Alroy",,Thescelosaurus,,,960,"Cretaceous 8"
14654,Fossilworks,"J. Alroy",,Paronychodon,,,960,"Cretaceous 8"
14674,Fossilworks,"J. Alroy",,Triceratops,,,2333,"Cretaceous 8"
14674,Fossilworks,"J. Alroy",,Anatotitan,,Anatosaurus,2333,"Cretaceous 8"
14674,Fossilworks,"J. Alroy",,Thescelosaurus,,,2333,"Cretaceous 8"
14674,Fossilworks,"J. Alroy",,Tyrannosaurus,,,2333,"Cretaceous 8"
14674,Fossilworks,"J. Alroy",cf.,Nanotyrannus,cf.,Gorgosaurus,2333,"Cretaceous 8"
21852,ETE,"A. Behrensmeyer",,Apatosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Barosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Dryosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Torvosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Stegosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Ceratosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Camarasaurus,,Camarasaurus,14351,
21852,ETE,"A. Behrensmeyer",,Stegosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Apatosaurus,,,14351,
21852,ETE,"A. Behrensmeyer",,Diplodocus,,,14351,
21852,ETE,"A. Behrensmeyer",,Dryosaurus,,Laosaurus,14351,
21852,ETE,"A. Behrensmeyer","n. gen.",Camarasaurus,"n. gen.",Uintasaurus,14351,
21852,ETE,"A. Behrensmeyer",,Uteodon,,Camptosaurus,14351,
21852,ETE,"A. Behrensmeyer",,Allosaurus,,Allosaurus,14351,
21852,ETE,"A. Behrensmeyer",,Camarasaurus,,Camarasaurus,14351,
22637,ETE,"A. Behrensmeyer",,Megaloolithus,,Megaloolithus,5905,"Cretaceous 7"
22645,ETE,"A. Behrensmeyer",,Mantellisaurus,"n. gen.",Iguanodon,19188,
22645,ETE,"A. Behrensmeyer",,Iguanodon,,,19188,
22648,ETE,"A. Behrensmeyer",,Allosaurus,,Creosaurus,13099,
22648,ETE,"A. Behrensmeyer",,Diplodocus,,,13099,
22648,ETE,"A. Behrensmeyer",,Apatosaurus,,Brontosaurus,13099,
22648,ETE,"A. Behrensmeyer",,Stegosaurus,,Stegosaurus,13099,
22648,ETE,"A. Behrensmeyer",,Tanycolagreus,,Ornitholestes,13099,
22648,ETE,"A. Behrensmeyer",?,Apatosaurus,,,13099,
22648,ETE,"A. Behrensmeyer",,Brachiosaurus,,,13099,
22648,ETE,"A. Behrensmeyer",,Camarasaurus,,Morosaurus,13099,
22648,ETE,"A. Behrensmeyer","n. gen.",Ornitholestes,,,13099,
22648,ETE,"A. Behrensmeyer",,Diplodocus,,,13099,
22648,ETE,"A. Behrensmeyer",,Dryosaurus,,,13099,
22648,ETE,"A. Behrensmeyer",,Camptosaurus,,Camptosaurus,13099,
22648,ETE,"A. Behrensmeyer",,Allosaurus,,Allosaurus,13099,
22650,ETE,"A. Behrensmeyer",,Apatosaurus,,,50240,"Jurassic 5"
22650,ETE,"A. Behrensmeyer",,Camarasaurus,,Camarasauridae,50240,"Jurassic 5"
22650,ETE,"A. Behrensmeyer",,Camarasaurus,,Brachiosauridae,50240,"Jurassic 5"
22652,ETE,"A. Behrensmeyer",,Prosaurolophus,,Lambeosaurus,5724,"Cretaceous 7"
22652,ETE,"A. Behrensmeyer",,Achelousaurus,,,5724,"Cretaceous 7"
22653,ETE,"A. Behrensmeyer",,Maiasaura,,,5724,"Cretaceous 7"
22653,ETE,"A. Behrensmeyer",,Orodromeus,,Hypsilophodontidae,5724,"Cretaceous 7"
22654,ETE,"A. Behrensmeyer",,Nodosaurus,,,5922,"Cretaceous 7"
22654,ETE,"A. Behrensmeyer",,Tyrannosaurus,,,5922,"Cretaceous 7"
22655,ETE,"A. Behrensmeyer",,Styracosaurus,,Styracosaurus,18556,"Cretaceous 7"
22656,ETE,"A. Behrensmeyer",,Leptorhynchos,,Caenagnathus,5923,"Cretaceous 7"
22656,ETE,"A. Behrensmeyer",,Chasmosaurus,,,5923,"Cretaceous 7"
22656,ETE,"A. Behrensmeyer",,Caenagnathus,,,5923,"Cretaceous 7"
22657,ETE,"A. Behrensmeyer",,Tyrannosaurus,,,5721,"Cretaceous 7"
22657,ETE,"A. Behrensmeyer",,Centrosaurus,,Centrosaurus,5721,"Cretaceous 7"
22657,ETE,"A. Behrensmeyer",,Velociraptor,,,5721,"Cretaceous 7"
22659,ETE,"A. Behrensmeyer",,Chasmosaurus,cf.,Chasmosaurus,18556,"Cretaceous 7"
22659,ETE,"A. Behrensmeyer",,Troodon,,,18556,"Cretaceous 7"
22659,ETE,"A. Behrensmeyer",,Centrosaurus,,,18556,"Cretaceous 7"
22659,ETE,"A. Behrensmeyer",,Saurornitholestes,,,18556,"Cretaceous 7"
22659,ETE,"A. Behrensmeyer",,Dromaeosaurus,,,18556,"Cretaceous 7"
22659,ETE,"A. Behrensmeyer",,Aublysodon,,Aublysodon,18556,"Cretaceous 7"
22659,ETE,"A. Behrensmeyer",,Gorgosaurus,,Albertosaurus,18556,"Cretaceous 7"
22663,ETE,"A. Behrensmeyer",,Coelophysis,,Syntarsus,5925,"Jurassic 1"
22665,ETE,"A. Behrensmeyer",,Kotasaurus,,Saurischia,5679,
22665,ETE,"A. Behrensmeyer","n. gen.",Kotasaurus,,Sauropoda,5679,
22678,ETE,"A. Behrensmeyer",,Camarasaurus,,Camarasauridae,50240,
22678,ETE,"A. Behrensmeyer",,Barosaurus,,,50240,
22678,ETE,"A. Behrensmeyer",,Camptosaurus,,,50240,
22678,ETE,"A. Behrensmeyer",,Allosaurus,,,50240,
22678,ETE,"A. Behrensmeyer",,Stegosaurus,,,50240,
22678,ETE,"A. Behrensmeyer",,Diplodocus,,,50240,
22679,ETE,"A. Behrensmeyer","""",Paronychodon,,,15257,
22685,ETE,"A. Behrensmeyer",,Protoceratops,,,10453,"Cretaceous 7"
22685,ETE,"A. Behrensmeyer",,Velociraptor,,,10453,"Cretaceous 7"
22685,ETE,"A. Behrensmeyer",?,Elongatoolithus,,Elongatoolithidae,10453,"Cretaceous 7"
22686,ETE,"A. Behrensmeyer",,Protoceratops,,,5680,"Cretaceous 7"
22687,ETE,"A. Behrensmeyer",,Hypsilophodon,,,5672,
22689,ETE,"A. Behrensmeyer",,Hypacrosaurus,,Hypacrosaurus,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",cf.,Bambiraptor,,,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",,Saurornitholestes,,,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",,Richardoestesia,,,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",,Troodon,,,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",,Gryposaurus,,,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",,Prosaurolophus,,,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",,Daspletosaurus,,,14615,"Cretaceous 6"
22689,ETE,"A. Behrensmeyer",,Avisaurus,,Avisaurus,14615,"Cretaceous 6"
22690,ETE,"A. Behrensmeyer",,Orodromeus,,,5724,"Cretaceous 7"
22690,ETE,"A. Behrensmeyer",,Hypacrosaurus,,Lambeosaurus,5724,"Cretaceous 7"
22691,ETE,"A. Behrensmeyer",,Maiasaura,,,5724,"Cretaceous 7"
22692,ETE,"A. Behrensmeyer",,Prosaurolophus,,,5697,"Cretaceous 7"
22693,ETE,"A. Behrensmeyer",,Rubeosaurus,,Centrosaurinae,5697,"Cretaceous 7"
22693,ETE,"A. Behrensmeyer","n. gen.",Einiosaurus,,Styracosaurus,5697,"Cretaceous 7"
22694,ETE,"A. Behrensmeyer",,Brachyceratops,,,5697,"Cretaceous 7"
22694,ETE,"A. Behrensmeyer",,Euoplocephalus,,,5697,"Cretaceous 7"
22694,ETE,"A. Behrensmeyer",,Einiosaurus,,Styracosaurus,5697,"Cretaceous 7"
22695,ETE,"A. Behrensmeyer",,Dromaeosaurus,,,5929,"Cretaceous 7"
22695,ETE,"A. Behrensmeyer",,Paronychodon,,,5929,"Cretaceous 7"
22695,ETE,"A. Behrensmeyer",,Richardoestesia,,,5929,"Cretaceous 7"
22695,ETE,"A. Behrensmeyer",,Troodon,,,5929,"Cretaceous 7"
22695,ETE,"A. Behrensmeyer",,Saurornitholestes,,,5929,"Cretaceous 7"
22696,ETE,"A. Behrensmeyer",,Paronychodon,,,5929,"Cretaceous 7"
22696,ETE,"A. Behrensmeyer",,Richardoestesia,,,5929,"Cretaceous 7"
22696,ETE,"A. Behrensmeyer",,Saurornitholestes,,,5929,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Dromaeosaurus,,Dromaeosaurus,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Richardoestesia,,,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Zapsalis,,Paronychodon,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Richardoestesia,,Richardoestesia,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Zapsalis,cf.,Dromaeosauridae,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Troodon,,,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Saurornitholestes,,,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Hesperonychus,,,16643,"Cretaceous 7"
22697,ETE,"A. Behrensmeyer",,Zapsalis,,,16643,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer",,Saurornitholestes,,,5929,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer","n. gen.",Reticuloolithus,,,5929,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer",,Continuoolithus,,,5929,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer",,Spheroolithus,,,5929,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer",,Dromaeosaurus,,,5929,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer",,Paronychodon,,,5929,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer",,Richardoestesia,,,5929,"Cretaceous 7"
22698,ETE,"A. Behrensmeyer",,Troodon,,,5929,"Cretaceous 7"
22699,ETE,"A. Behrensmeyer",,Pachyrhinosaurus,,Pachyrhinosaurus,5710,"Cretaceous 7"
22699,ETE,"A. Behrensmeyer",,Troodon,,,5710,"Cretaceous 7"
22699,ETE,"A. Behrensmeyer",,Saurornitholestes,,,5710,"Cretaceous 7"
22708,ETE,"A. Behrensmeyer",,Camarasaurus,,,15179,
22709,ETE,"A. Behrensmeyer",,Chirostenotes,,,5684,"Cretaceous 7"
22709,ETE,"A. Behrensmeyer",,Agujaceratops,,Chasmosaurus,5684,"Cretaceous 7"
22709,ETE,"A. Behrensmeyer","n. gen.",Texacephale,,,5684,"Cretaceous 7"
22711,ETE,"A. Behrensmeyer",,Camptosaurus,,,15020,
22711,ETE,"A. Behrensmeyer",,Dryosaurus,,,15020,
22711,ETE,"A. Behrensmeyer",,Stegosaurus,,,15020,
22711,ETE,"A. Behrensmeyer",,Diplodocus,,,15020,
22711,ETE,"A. Behrensmeyer",,Allosaurus,,,15020,
22711,ETE,"A. Behrensmeyer","n. gen.",Koparion,"n. gen.",Koparion,15020,
22717,ETE,"A. Behrensmeyer",,Camarasaurus,,,9727,
22727,ETE,"A. Behrensmeyer",,Mantellisaurus,,Iguanodon,5691,"Cretaceous 3"
22727,ETE,"A. Behrensmeyer",,Iguanodon,cf.,Vectisaurus,5691,"Cretaceous 3"
22727,ETE,"A. Behrensmeyer",,Iguanodon,,Iguanodon,5691,"Cretaceous 3"
22731,ETE,"A. Behrensmeyer",,Ichthyornis,,,5932,"Cretaceous 5"
24178,Fossilworks,"J. Alroy","n. gen.",Sauroposeidon,,,6837,
24258,Fossilworks,"J. Alroy",,Kritosaurus,,Hadrosaurinae,694,"Cretaceous 7"
24563,ETE,"A. Rees",,Aviatyrannis,,Tyrannosauridae,6907,"Jurassic 5"
24563,ETE,"A. Rees","n. gen.",Aviatyrannis,,Stokesosaurus,6907,"Jurassic 5"
24563,ETE,"A. Rees",,Compsognathus,cf.,Compsognathus,6907,"Jurassic 5"
24563,ETE,"A. Rees",cf.,Paronychodon,,,6907,"Jurassic 5"
24563,ETE,"A. Rees",cf.,Richardoestesia,,,6907,"Jurassic 5"
24563,ETE,"A. Rees",cf.,Ceratosaurus,,,6907,"Jurassic 5"
24563,ETE,"A. Rees","n. gen.",Phyllodon,"n. gen.",Phyllodon,6907,"Jurassic 5"
24752,PaleoDB,"M. Carrano",,Macroolithus,,,19692,"Cretaceous 8"
24752,PaleoDB,"M. Carrano",,Macroolithus,,,19692,"Cretaceous 8"
24752,PaleoDB,"M. Carrano",,Shixingoolithus,,,19692,"Cretaceous 8"
24752,PaleoDB,"M. Carrano",,Nanhsiungoolithus,,,19692,"Cretaceous 8"
24752,PaleoDB,"M. Carrano",,Elongatoolithus,,,19692,"Cretaceous 8"
24752,PaleoDB,"M. Carrano",,Elongatoolithus,,,19692,"Cretaceous 8"
24753,PaleoDB,"M. Carrano",,Elongatoolithus,,Oolithes,24288,
24754,PaleoDB,"M. Carrano",,Macroolithus,,,6944,"Cretaceous 7"
24755,PaleoDB,"M. Carrano",,Protoceratopsidovum,,,27284,"Cretaceous 7"
24757,PaleoDB,"M. Carrano",,Elongatoolithus,,Reptilia,26942,"Cretaceous 7"
24757,PaleoDB,"M. Carrano",,Ovaloolithus,,Reptilia,26942,"Cretaceous 7"
24757,PaleoDB,"M. Carrano",,Elongatoolithus,,Oolithes,26942,"Cretaceous 7"
24757,PaleoDB,"M. Carrano",,Ovaloolithus,,,26942,"Cretaceous 7"
24790,PaleoDB,"M. Carrano",,Anatotitan,,Diclonius,6950,"Cretaceous 8"
24806,PaleoDB,"M. Carrano","n. gen.",Itsukisauropus,,,36936,"Cretaceous 2"
24806,PaleoDB,"M. Carrano",,Shiraminesauropus,,Shiraminesauropus,36936,"Cretaceous 2"
24807,PaleoDB,"M. Carrano",,Aquatilavipes,,Aves,6957,"Cretaceous 2"
24851,PaleoDB,"M. Carrano",,Triceratops,,,6967,"Cretaceous 8"
24862,PaleoDB,"M. Carrano","n. gen.",Emausaurus,,,6968,"Jurassic 3"
24864,ETE,"M. Carrano","n. gen.",Mamenchisaurus,,,24276,"Jurassic 5"
24879,ETE,"M. Carrano",cf.,Titanosaurus,,Dinosauria,19228,"Cretaceous 8"
24883,PaleoDB,"M. Carrano",,Omeisaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Abrosaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Protognathosaurus,"n. gen.",Protognathus,6976,
24883,PaleoDB,"M. Carrano",,Omeisaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Datousaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Gasosaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Xiaosaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Shunosaurus,,,6976,
24883,PaleoDB,"M. Carrano",,Yangchuanosaurus,,Szechuanosaurus,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Huayangosaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Dashanpusaurus,,,6976,
24883,PaleoDB,"M. Carrano","n. gen.",Agilisaurus,,,6976,
24883,PaleoDB,"M. Carrano",,Hexinlusaurus,,Yandusaurus,6976,
24888,PaleoDB,"M. Carrano","n. gen.",Protohadros,,Hadrosauridae,14746,"Cretaceous 5"
24891,PaleoDB,"M. Carrano",,Vagaceratops,,Chasmosaurus,6978,"Cretaceous 7"
24893,PaleoDB,"M. Carrano",,Vagaceratops,,Chasmosaurus,6978,"Cretaceous 7"
24894,PaleoDB,"M. Carrano",,Richardoestesia,,,29037,"Cretaceous 7"
24894,PaleoDB,"M. Carrano",,Troodon,,,29037,"Cretaceous 7"
24894,PaleoDB,"M. Carrano",,Palintropus,,Palintropus,29037,"Cretaceous 7"
24894,PaleoDB,"M. Carrano",,Saurornitholestes,,,29037,"Cretaceous 7"
24894,PaleoDB,"M. Carrano",,Dromaeosaurus,,,29037,"Cretaceous 7"
24897,PaleoDB,"M. Carrano",,Iguanodon,,,6980,
24899,PaleoDB,"M. Carrano",,Jinzhouornis,,,6983,
24899,PaleoDB,"M. Carrano",,Confuciusornis,,,6983,
24901,ETE,"M. Carrano",,Prodeinodon,,Prodeinodon,13841,
24901,ETE,"M. Carrano",,Asiatosaurus,,Asiatosaurus,13841,
24901,ETE,"M. Carrano","n. gen.",Liubangosaurus,,,13841,
24901,ETE,"M. Carrano","n. gen.",Fusuisaurus,,,13841,
24904,PaleoDB,"M. Carrano","n. gen.",Wannanosaurus,,,6987,"Cretaceous 8"
