collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
4868,Fossilworks,"J. Alroy","n. gen.",Georgiacetus,,,289,"Cenozoic 2"
6802,PaleoDB,"L. Ivany","n. gen.",Cynthiacetus,,,415,"Cenozoic 3"
7297,PaleoDB,"L. Ivany",,Basilotritus,,Eocetus,470,"Cenozoic 3"
7299,PaleoDB,"L. Ivany",,Basilotritus,,Eocetus,470,"Cenozoic 3"
11596,PaleoDB,"M. Uhen",,Basilosaurus,,,6010,"Cenozoic 3"
11601,PaleoDB,"M. Uhen",,Argyrocetus,,Acrodelphis,10315,"Cenozoic 4"
11601,PaleoDB,"M. Uhen",,Argyrocetus,,,10315,"Cenozoic 4"
12120,PaleoDB,"M. Uhen","n. gen.",Kampholophos,,,4176,"Cenozoic 5"
12121,PaleoDB,"M. Uhen","n. gen.",Kharthlidelphis,"n. gen.",Kharthlidelphis,6018,"Cenozoic 4"
13063,PaleoDB,"M. Uhen","n. gen.",Pinocetus,,,10900,"Cenozoic 5"
13064,PaleoDB,"M. Uhen","n. gen.",Basiloterus,,,6010,"Cenozoic 3"
13078,PaleoDB,"M. Uhen","n. gen.",Sachalinocetus,,,4357,"Cenozoic 5"
13079,PaleoDB,"M. Uhen",,Hemisyntrachelus,,Tursiops,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen","n. gen.",Piscobalaena,,,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen","n. gen.",Ninoziphius,,,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen","n. gen.",Odobenocetops,,,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen","n. gen.",Pliopontos,,,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen","n. gen.",Piscolithax,,,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen",,Odobenocetops,,,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen","n. gen.",Acrophyseter,,,11891,"Cenozoic 6"
13079,PaleoDB,"M. Uhen",,Scaphokogia,,,11891,"Cenozoic 6"
13090,PaleoDB,"M. Uhen","n. gen.",Praekogia,,,4361,"Cenozoic 6"
13092,PaleoDB,"M. Uhen",,Aulophyseter,,,4362,"Cenozoic 6"
13096,PaleoDB,"M. Uhen",,Patriocetus,,,4365,"Cenozoic 4"
13096,PaleoDB,"M. Uhen",,Microcetus,,Microcetus,4365,"Cenozoic 4"
13098,PaleoDB,"M. Uhen","n. gen.",Mixocetus,,,10152,"Cenozoic 6"
13100,PaleoDB,"M. Uhen","n. gen.",Austrosqualodon,,,4368,"Cenozoic 4"
13102,PaleoDB,"M. Uhen",,Dorudon,,,6026,"Cenozoic 3"
13102,PaleoDB,"M. Uhen",,Basilosaurus,,,6026,"Cenozoic 3"
13103,PaleoDB,"M. Uhen",,Dorudon,,Prozeuglodon,6026,"Cenozoic 3"
13103,PaleoDB,"M. Uhen",,Basilosaurus,,,6026,"Cenozoic 3"
13297,PaleoDB,"J. Hunter","n. gen.",Aulophyseter,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Kentriodon,"n. gen.",Grypolithax,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Kentriodon,"n. gen.",Grypolithax,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Loxolithax,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Platylithax,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Nannolithax,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Lamprolithax,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Lamprolithax,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Oedolithax,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Liolithax,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter",,Parietobalaena,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Peripolocetus,,,4416,"Cenozoic 5"
13297,PaleoDB,"J. Hunter","n. gen.",Tiphyocetus,,,4416,"Cenozoic 5"
13300,PaleoDB,"J. Hunter",,Piscolithax,,,4418,"Cenozoic 6"
13300,PaleoDB,"J. Hunter",,Pithanodelphis,,,4418,"Cenozoic 6"
13300,PaleoDB,"J. Hunter",?,Nannocetus,,,4418,"Cenozoic 6"
13402,PaleoDB,"M. Uhen",,Dorudon,,,6026,"Cenozoic 3"
13402,PaleoDB,"M. Uhen",,Basilosaurus,,,6026,"Cenozoic 3"
13403,PaleoDB,"M. Uhen",,Masracetus,,Cynthiacetus,6026,"Cenozoic 3"
13403,PaleoDB,"M. Uhen",,Dorudon,,,6026,"Cenozoic 3"
13403,PaleoDB,"M. Uhen",,Basilosaurus,,,6026,"Cenozoic 3"
13405,PaleoDB,"M. Uhen","n. gen.",Dorudon,,,6032,"Cenozoic 3"
13406,PaleoDB,"M. Uhen",?,Basilosaurus,,Basilosaurus,6033,"Cenozoic 3"
13407,PaleoDB,"M. Uhen","n. gen.",Thinocetus,,,6034,"Cenozoic 5"
13408,PaleoDB,"M. Uhen","n. gen.",Halicetus,,,17218,"Cenozoic 5"
13408,PaleoDB,"M. Uhen",,Thinocetus,,,17218,"Cenozoic 5"
13451,PaleoDB,"M. Uhen",,Albireo,,,6029,"Cenozoic 6"
13488,PaleoDB,"W. Clyde",,Balaenoptera,,,6103,"Cenozoic 6"
13522,Fossilworks,"J. Alroy",,Saurocetes,,Saurodelphis,6124,"Cenozoic 6"
13522,Fossilworks,"J. Alroy","n. gen.",Ischyrorhynchus,"n. gen.",Anisodelphis,6124,"Cenozoic 6"
13522,Fossilworks,"J. Alroy",,Palaeobalaena,,,6124,"Cenozoic 6"
13522,Fossilworks,"J. Alroy",,Palaeobalaena,,Palaeobalaena,6124,"Cenozoic 6"
13522,Fossilworks,"J. Alroy","n. gen.",Saurocetes,,,6124,"Cenozoic 6"
13522,Fossilworks,"J. Alroy","n. gen.",Pontivaga,"n. gen.",Pontivaga,6124,"Cenozoic 6"
13522,Fossilworks,"J. Alroy",,Saurocetes,,,6124,"Cenozoic 6"
13522,Fossilworks,"J. Alroy","n. gen.",Ischyrorhynchus,,,6124,"Cenozoic 6"
13626,Fossilworks,"J. Alroy",,Pontistes,,Delphinus,6134,"Cenozoic 6"
16549,Fossilworks,"J. Alroy",,Basilosaurus,,,8803,"Cenozoic 3"
18505,Fossilworks,"J. Alroy","n. gen.",Kogiopsis,,,2609,"Cenozoic 5"
18506,Fossilworks,"J. Alroy",,Dinoziphius,,Dinoziphius,42707,
18506,Fossilworks,"J. Alroy","n. gen.",Ceterhinops,,,42707,
18506,Fossilworks,"J. Alroy",,Choneziphius,,Proroziphius,42707,
18512,Fossilworks,"J. Alroy",cf.,Pomatodelphis,,,2614,"Cenozoic 5"
18518,Fossilworks,"J. Alroy",,Orycterocetus,,,3383,"Cenozoic 5"
18532,Fossilworks,"J. Alroy",,Ninoziphius,,,1064,"Cenozoic 6"
18532,Fossilworks,"J. Alroy",,Goniodelphis,,,1064,"Cenozoic 6"
18532,Fossilworks,"J. Alroy",,Delphinodon,,,1064,"Cenozoic 6"
18535,Fossilworks,"J. Alroy",,Balaenoptera,,,3558,"Cenozoic 6"
18535,Fossilworks,"J. Alroy",,Hadrodelphis,,,3558,"Cenozoic 6"
18535,Fossilworks,"J. Alroy",,Goniodelphis,,,3558,"Cenozoic 6"
18548,Fossilworks,"J. Alroy",,Ninoziphius,,,3774,"Cenozoic 6"
18549,Fossilworks,"J. Alroy",?,Squalodon,,,1145,"Cenozoic 5"
18559,Fossilworks,"J. Alroy",,Pomatodelphis,,,1963,"Cenozoic 6"
18573,Fossilworks,"J. Alroy",,Delphinodon,,,3777,"Cenozoic 6"
18579,Fossilworks,"J. Alroy",,Zarhachis,,,1446,"Cenozoic 5"
18579,Fossilworks,"J. Alroy",,Phocageneus,,,1446,"Cenozoic 5"
18579,Fossilworks,"J. Alroy",,Squalodon,,,1446,"Cenozoic 5"
18579,Fossilworks,"J. Alroy",,Schizodelphis,,Rhabdosteus,1446,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Tretosphys,,Delphinapterus,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Tretosphys,,Tretosphys,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Tretosphys,,Delphinapterus,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Ixacanthus,,Ixacanthus,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Priscodelphinus,,Belosphys,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Priscodelphinus,,Belosphys,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Priscodelphinus,,Belosphys,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Belosphys,,Belosphys,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy",,Zarhachis,,,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy","n. gen.",Agabelus,"n. gen.",Agabelus,3383,"Cenozoic 5"
18587,Fossilworks,"J. Alroy","n. gen.",Squalodon,"n. gen.",Macrophoca,3383,"Cenozoic 5"
18929,Fossilworks,"J. Alroy",,Cophocetus,,,1275,"Cenozoic 5"
19151,Fossilworks,"J. Alroy",aff.,Kampholophos,,,6198,"Cenozoic 5"
19151,Fossilworks,"J. Alroy",cf.,Kentriodon,,,6198,"Cenozoic 5"
19151,Fossilworks,"J. Alroy",cf.,Delphinodon,,,6198,"Cenozoic 5"
19342,Fossilworks,"J. Alroy",,Scaldicetus,,,1257,"Cenozoic 6"
19342,Fossilworks,"J. Alroy",,Salumniphocaena,,Loxolithax,1257,"Cenozoic 6"
19342,Fossilworks,"J. Alroy",aff.,Pithanodelphis,,,1257,"Cenozoic 6"
19342,Fossilworks,"J. Alroy",aff.,Kampholophos,,,1257,"Cenozoic 6"
19342,Fossilworks,"J. Alroy",,Liolithax,,,1257,"Cenozoic 6"
19595,Fossilworks,"J. Alroy","""",Zarhinocetus,"""",Squalodon,1946,"Cenozoic 5"
19595,Fossilworks,"J. Alroy",,Kentriodon,,,1946,"Cenozoic 5"
19703,Fossilworks,"J. Alroy",,Parapontoporia,,,1360,"Cenozoic 6"
19703,Fossilworks,"J. Alroy",,Balaenoptera,,,1360,"Cenozoic 6"
19703,Fossilworks,"J. Alroy",,Herpetocetus,,,1360,"Cenozoic 6"
20624,Fossilworks,"J. Alroy",,Lagenorhynchus,,,2588,"Cenozoic 6"
20624,Fossilworks,"J. Alroy",aff.,Tursiops,,,2588,"Cenozoic 6"
20636,Fossilworks,"J. Alroy",cf.,Tursiops,,,3567,"Cenozoic 6"
20643,Fossilworks,"J. Alroy",?,Delphinapterus,,,2872,"Cenozoic 6"
20643,Fossilworks,"J. Alroy",,Eschrichtius,,,2872,"Cenozoic 6"
22712,ETE,"A. Behrensmeyer",,Balaenoptera,,,5666,"Cenozoic 6"
22712,ETE,"A. Behrensmeyer",,Megaptera,,,5666,"Cenozoic 6"
22712,ETE,"A. Behrensmeyer",,Physeterula,,,5666,"Cenozoic 6"
27508,Fossilworks,"J. Alroy",,Dorudon,,,7576,"Cenozoic 3"
28039,PaleoDB,"J. Hunter",aff.,Mesoplodon,,,7498,"Cenozoic 6"
28039,PaleoDB,"J. Hunter",,Delphinus,,,7498,"Cenozoic 6"
28039,PaleoDB,"J. Hunter",,Delphinus,,,7498,"Cenozoic 6"
28039,PaleoDB,"J. Hunter",,Orcinus,,,7498,"Cenozoic 6"
28039,PaleoDB,"J. Hunter",,Pseudorca,,,7498,"Cenozoic 6"
28039,PaleoDB,"J. Hunter",,Balaenoptera,,,7498,"Cenozoic 6"
28307,PaleoDB,"M. Uhen",,Prosqualodon,,,26982,"Cenozoic 5"
28368,Fossilworks,"J. Alroy",cf.,Eurhinodelphis,,,7804,"Cenozoic 5"
28617,PaleoDB,"M. Uhen",,Squalodon,,,24745,"Cenozoic 5"
28617,PaleoDB,"M. Uhen",,Squalodon,,,24745,"Cenozoic 5"
28617,PaleoDB,"M. Uhen",,Neosqualodon,,Neosqualodon,24745,"Cenozoic 5"
28617,PaleoDB,"M. Uhen",,Neosqualodon,,Neosqualodon,24745,"Cenozoic 5"
28938,PaleoDB,"M. Uhen",,Dalanistes,,,7933,"Cenozoic 2"
28938,PaleoDB,"M. Uhen",,Remingtonocetus,,,7933,"Cenozoic 2"
28938,PaleoDB,"M. Uhen",,Andrewsiphius,,,7933,"Cenozoic 2"
28972,PaleoDB,"M. Uhen","n. gen.",Takracetus,,,7939,"Cenozoic 2"
28973,PaleoDB,"M. Uhen",,Rodhocetus,,Rodhocetus,7939,"Cenozoic 2"
28974,PaleoDB,"M. Uhen","n. gen.",Dalanistes,,,7939,"Cenozoic 2"
28974,PaleoDB,"M. Uhen","n. gen.",Gaviacetus,,,7939,"Cenozoic 2"
28975,PaleoDB,"M. Uhen","n. gen.",Rodhocetus,"n. gen.",Rodhocetus,8324,"Cenozoic 2"
28975,PaleoDB,"M. Uhen",,Remingtonocetus,,Indocetus,8324,"Cenozoic 2"
28976,PaleoDB,"M. Uhen",,Indocetus,,,8324,"Cenozoic 2"
28977,PaleoDB,"M. Uhen","n. gen.",Ancalecetus,,,8325,"Cenozoic 3"
28978,PaleoDB,"M. Uhen",,Ichthyolestes,,,12009,"Cenozoic 2"
28978,PaleoDB,"M. Uhen","n. gen.",Pakicetus,,,12009,"Cenozoic 2"
28980,PaleoDB,"M. Uhen",,Babiacetus,,,8327,"Cenozoic 3"
28981,PaleoDB,"M. Uhen","n. gen.",Makaracetus,"n. gen.",Makracetus,8328,"Cenozoic 2"
28981,PaleoDB,"M. Uhen","n. gen.",Maiacetus,,,8328,"Cenozoic 2"
28981,PaleoDB,"M. Uhen",,Rodhocetus,,,8328,"Cenozoic 2"
28981,PaleoDB,"M. Uhen","n. gen.",Artiocetus,,,8328,"Cenozoic 2"
28983,PaleoDB,"M. Uhen",,Cynthiacetus,,Pontogeneus,10323,"Cenozoic 3"
28983,PaleoDB,"M. Uhen",,Zygorhiza,,,10323,"Cenozoic 3"
28983,PaleoDB,"M. Uhen",,Zygorhiza,,Dorudon,10323,"Cenozoic 3"
28983,PaleoDB,"M. Uhen",,Basilosaurus,"n. gen.",Basilosaurus,10323,"Cenozoic 3"
28986,PaleoDB,"M. Uhen",,Basilosaurus,,,8335,"Cenozoic 3"
32040,PaleoDB,"L. Villier",,Scaldicetus,,,8606,"Cenozoic 5"
32040,PaleoDB,"L. Villier",,Heterocetus,,Plesiocetus,8606,"Cenozoic 5"
32040,PaleoDB,"L. Villier",,Parietobalaena,,Heterocetus,8606,"Cenozoic 5"
32052,ETE,"A. Behrensmeyer",,Kogia,,,5595,"Cenozoic 6"
32052,ETE,"A. Behrensmeyer",,Delphinus,,,5595,"Cenozoic 6"
32899,PaleoDB,"M. Uhen",,Basilosaurus,,,8811,"Cenozoic 3"
32900,PaleoDB,"M. Uhen",?,Zygorhiza,,,8812,
32901,PaleoDB,"M. Uhen",,Georgiacetus,,Protocetidae,10422,"Cenozoic 2"
32902,PaleoDB,"M. Uhen",,Basilosaurus,,,36758,"Cenozoic 3"
32903,PaleoDB,"M. Uhen","n. gen.",Natchitochia,,,8815,"Cenozoic 3"
32905,PaleoDB,"M. Uhen",,Pappocetus,,,8817,"Cenozoic 3"
32906,PaleoDB,"M. Uhen","n. gen.",Pappocetus,,,8818,"Cenozoic 3"
32907,PaleoDB,"M. Uhen",,Basilosaurus,,,8819,"Cenozoic 3"
32908,PaleoDB,"M. Uhen",,Basilosaurus,,,14111,"Cenozoic 3"
32916,PaleoDB,"M. Uhen",,Basilosaurus,informal,zeuglodont,15585,"Cenozoic 3"
32918,PaleoDB,"M. Uhen",,Cynthiacetus,,Archaeoceti,8825,"Cenozoic 3"
32925,PaleoDB,"M. Uhen",,Basilosaurus,,,12024,"Cenozoic 3"
32925,PaleoDB,"M. Uhen",,Zygorhiza,,,12024,"Cenozoic 3"
32926,PaleoDB,"M. Uhen",,Basilosaurus,,,8335,"Cenozoic 3"
32991,PaleoDB,"M. Uhen",,Togocetus,,Pappocetus,26719,"Cenozoic 2"
32991,PaleoDB,"M. Uhen","n. gen.",Togocetus,,,26719,"Cenozoic 2"
34521,Fossilworks,"J. Alroy","n. gen.",Graamocetus,,,9111,"Cenozoic 6"
34521,Fossilworks,"J. Alroy",,Isocetus,,Isocetus,9111,"Cenozoic 6"
34521,Fossilworks,"J. Alroy","n. gen.",Uranocetus,,,9111,"Cenozoic 6"
34741,Fossilworks,"J. Alroy",,Cetotherium,,,9222,"Cenozoic 5"
34741,Fossilworks,"J. Alroy",,Kurdalagonus,,Cetotherium,9222,"Cenozoic 5"
37347,Fossilworks,"J. Alroy",,Hadrodelphis,,,10018,"Cenozoic 5"
37348,Fossilworks,"J. Alroy","n. gen.",Macrokentriodon,,,10019,"Cenozoic 5"
37598,PaleoDB,"E. Fara",,Eosqualodon,,,10055,"Cenozoic 4"
37598,PaleoDB,"E. Fara",,Microcetus,,Phoca,10055,"Cenozoic 4"
37599,PaleoDB,"E. Fara",,Scaldicetus,,,25229,
37599,PaleoDB,"E. Fara",,Scaldicetus,,,25229,
37599,PaleoDB,"E. Fara",,Eurhinodelphis,,,25229,
37599,PaleoDB,"E. Fara",,Squalodon,,Phoca,25229,
38499,PaleoDB,"M. Uhen",,Stenella,,,28532,"Cenozoic 6"
39014,Fossilworks,"J. Alroy",,Basilosaurus,,,10516,"Cenozoic 3"
40516,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,10903,"Cenozoic 3"
40693,PaleoDB,"A. Turner",,Delphinus,,,10958,"Cenozoic 6"
42060,PaleoDB,"A. Hendy",,Schizodelphis,,,11199,"Cenozoic 5"
42641,Fossilworks,"J. Alroy",?,Basiloterus,,Basilosaurus,11344,"Cenozoic 3"
43029,PaleoDB,"W. Clyde",,Andrewsiphius,,Protocetus,11408,"Cenozoic 2"
43063,PaleoDB,"A. Hendy",aff.,Prosqualodon,,,11413,"Cenozoic 5"
44089,PaleoDB,"A. Turner","n. gen.",Idiocetus,,,11569,"Cenozoic 6"
45041,PaleoDB,"A. Hendy",?,Dorudon,,Dorudontinae,10506,"Cenozoic 3"
45041,PaleoDB,"A. Hendy",?,Zygorhiza,,,10506,"Cenozoic 3"
45450,PaleoDB,"M. Uhen","n. gen.",Waipatia,,,11876,"Cenozoic 4"
45452,PaleoDB,"M. Uhen",,Pomatodelphis,,,2613,"Cenozoic 5"
45453,PaleoDB,"M. Uhen",,Pomatodelphis,,,2613,"Cenozoic 5"
45454,PaleoDB,"M. Uhen",,Pomatodelphis,,Platanistidae,2613,"Cenozoic 5"
45455,PaleoDB,"M. Uhen",,Pomatodelphis,,Schizodelphis,2613,"Cenozoic 5"
45455,PaleoDB,"M. Uhen",,Pomatodelphis,,,2613,"Cenozoic 5"
45456,PaleoDB,"M. Uhen",,Delphinodon,,,2613,"Cenozoic 5"
45456,PaleoDB,"M. Uhen",,Pomatodelphis,,,2613,"Cenozoic 5"
45457,PaleoDB,"M. Uhen",,Pomatodelphis,,Schizodelphis,2613,"Cenozoic 5"
45457,PaleoDB,"M. Uhen",,Pomatodelphis,,,2613,"Cenozoic 5"
45458,PaleoDB,"M. Uhen",,Balaenoptera,,,11878,"Cenozoic 6"
45458,PaleoDB,"M. Uhen",aff.,Plesiocetus,,,11878,"Cenozoic 6"
45458,PaleoDB,"M. Uhen",,Albireo,,,11878,"Cenozoic 6"
45458,PaleoDB,"M. Uhen","n. gen.",Denebola,,,11878,"Cenozoic 6"
45458,PaleoDB,"M. Uhen",,Piscolithax,,,11878,"Cenozoic 6"
45458,PaleoDB,"M. Uhen",,Piscolithax,,,11878,"Cenozoic 6"
45458,PaleoDB,"M. Uhen","n. gen.",Parapontoporia,,,11878,"Cenozoic 6"
45459,PaleoDB,"M. Uhen",,Pomatodelphis,,,2613,"Cenozoic 5"
45460,PaleoDB,"M. Uhen","n. gen.",Albireo,,,11878,"Cenozoic 6"
45460,PaleoDB,"M. Uhen",,Albireo,,,11878,"Cenozoic 6"
45460,PaleoDB,"M. Uhen",,Praekogia,,,11878,"Cenozoic 6"
45461,PaleoDB,"M. Uhen",,Pomatodelphis,,,2613,
45461,PaleoDB,"M. Uhen",aff.,Lophocetus,,,2613,
45462,PaleoDB,"M. Uhen",,Atocetus,,Pithanodelphis,11879,"Cenozoic 6"
45463,PaleoDB,"M. Uhen",,Atocetus,,Pithanodelphis,11879,"Cenozoic 6"
45469,PaleoDB,"M. Uhen",,Balaenoptera,,,2613,"Cenozoic 5"
45469,PaleoDB,"M. Uhen","n. gen.",Goniodelphis,,,2613,"Cenozoic 5"
45469,PaleoDB,"M. Uhen",,Piscobalaena,?,Mesocetus,2613,"Cenozoic 5"
45469,PaleoDB,"M. Uhen",,Piscobalaena,?,Isocetus,2613,"Cenozoic 5"
45469,PaleoDB,"M. Uhen",,Scaldicetus,,Hoplocetus,2613,"Cenozoic 5"
45474,PaleoDB,"M. Uhen",,Scaldicetus,,,2613,"Cenozoic 6"
45476,PaleoDB,"M. Uhen",,Scaldicetus,,,2613,"Cenozoic 5"
45480,PaleoDB,"M. Uhen",,Eubalaena,,,11884,"Cenozoic 6"
45481,PaleoDB,"M. Uhen","n. gen.",Squaloziphius,,,11885,"Cenozoic 5"
45482,PaleoDB,"M. Uhen",,Lonchodelphis,,Delphinus,11886,"Cenozoic 6"
45483,PaleoDB,"M. Uhen",,Scaldicetus,,Ontocetus,11896,"Cenozoic 5"
45484,PaleoDB,"M. Uhen","n. gen.",Incacetus,,,10150,"Cenozoic 5"
45485,PaleoDB,"M. Uhen",cf.,Piscolithax,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Brachydelphis,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Miocaperea,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Scaphokogia,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Piscolithax,"n. gen.",Piscorhynchus,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen","n. gen.",Lomacetus,,,16797,"Cenozoic 6"
45485,PaleoDB,"M. Uhen",,Piscobalaena,,,16797,"Cenozoic 6"
45486,PaleoDB,"M. Uhen",,Brachydelphis,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen","n. gen.",Australithax,,,11895,"Cenozoic 6"
45486,PaleoDB,"M. Uhen","n. gen.",Brachydelphis,,,11895,"Cenozoic 6"
45487,PaleoDB,"M. Uhen",,Acrophyseter,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen","n. gen.",Belonodelphis,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen","n. gen.",Atocetus,,,11895,"Cenozoic 5"
45487,PaleoDB,"M. Uhen",,Brachydelphis,,,11895,"Cenozoic 5"
45493,PaleoDB,"M. Uhen",,Squalodon,,,15347,"Cenozoic 5"
45493,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,15347,"Cenozoic 5"
45493,PaleoDB,"M. Uhen","n. gen.",Kentriodon,,,15347,"Cenozoic 5"
45493,PaleoDB,"M. Uhen",,Zarhachis,,,15347,"Cenozoic 5"
45493,PaleoDB,"M. Uhen",,Delphinodon,,,15347,"Cenozoic 5"
45493,PaleoDB,"M. Uhen",,Tretosphys,,Tretosphys,15347,"Cenozoic 5"
45493,PaleoDB,"M. Uhen",,Pelodelphis,,Pelodelphis,15347,"Cenozoic 5"
45494,PaleoDB,"M. Uhen","n. gen.",Australodelphis,,,11903,"Cenozoic 6"
45495,PaleoDB,"M. Uhen","n. gen.",Idiophyseter,,,11906,"Cenozoic 5"
45496,PaleoDB,"M. Uhen",,Cetotherium,,,11907,"Cenozoic 5"
45497,PaleoDB,"M. Uhen",,Balaena,,,11911,"Cenozoic 6"
45497,PaleoDB,"M. Uhen",,Balaenotus,,Balaenotus,11911,"Cenozoic 6"
45497,PaleoDB,"M. Uhen",,Mesoplodon,,Dioplodon,11911,"Cenozoic 6"
45497,PaleoDB,"M. Uhen","n. gen.",Tusciziphius,,Choneziphius,11911,"Cenozoic 6"
45498,PaleoDB,"M. Uhen","n. gen.",Parietobalaena,,,11912,"Cenozoic 5"
45498,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,11912,"Cenozoic 5"
45499,PaleoDB,"M. Uhen","n. gen.",Nannocetus,,,11913,"Cenozoic 6"
45500,PaleoDB,"M. Uhen","n. gen.",Saurocetus,,,11915,"Cenozoic 4"
45500,PaleoDB,"M. Uhen","n. gen.",Xenorophus,,,11915,"Cenozoic 4"
45502,PaleoDB,"M. Uhen",,Zarhachis,,Priscodelphinus,15442,"Cenozoic 5"
45502,PaleoDB,"M. Uhen",,Zarhachis,,Mesoplodon,15442,"Cenozoic 5"
45502,PaleoDB,"M. Uhen",,Pelodelphis,,Pelodelphis,15442,"Cenozoic 5"
45502,PaleoDB,"M. Uhen",,Lophocetus,,,15442,"Cenozoic 5"
45502,PaleoDB,"M. Uhen","n. gen.",Hadrodelphis,,,15442,"Cenozoic 5"
45502,PaleoDB,"M. Uhen",,Diorocetus,,,15442,"Cenozoic 5"
45502,PaleoDB,"M. Uhen","n. gen.",Pelocetus,,,15442,"Cenozoic 5"
45503,PaleoDB,"M. Uhen","n. gen.",Zygophyseter,,,11918,"Cenozoic 6"
45503,PaleoDB,"M. Uhen","n. gen.",Archaeschrichtius,,,11918,"Cenozoic 6"
45503,PaleoDB,"M. Uhen","n. gen.",Messapicetus,,,11918,"Cenozoic 6"
45504,PaleoDB,"M. Uhen",,Rudicetus,,Priscodelphinus,11919,
45505,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,29207,"Cenozoic 5"
45505,PaleoDB,"M. Uhen","n. gen.",Vanbreenia,,,29207,"Cenozoic 5"
45506,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,13044,"Cenozoic 5"
45506,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,13044,"Cenozoic 5"
45506,PaleoDB,"M. Uhen",,Orycterocetus,,,13044,"Cenozoic 5"
45506,PaleoDB,"M. Uhen",,Priscodelphinus,,Priscodelphinus,13044,"Cenozoic 5"
45506,PaleoDB,"M. Uhen",,Delphinodon,,,13044,"Cenozoic 5"
45506,PaleoDB,"M. Uhen",,Schizodelphis,,Rhabdosteus,13044,"Cenozoic 5"
45506,PaleoDB,"M. Uhen",,Eurhinodelphis,,,13044,"Cenozoic 5"
45508,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,11917,"Cenozoic 5"
45508,PaleoDB,"M. Uhen",cf.,Kentriodon,,,11917,"Cenozoic 5"
45508,PaleoDB,"M. Uhen",,Pelocetus,,,11917,"Cenozoic 5"
45508,PaleoDB,"M. Uhen",,Delphinodon,,,11917,"Cenozoic 5"
45509,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,11925,"Cenozoic 5"
45509,PaleoDB,"M. Uhen",,Schizodelphis,,Rhabdosteus,11925,"Cenozoic 5"
45509,PaleoDB,"M. Uhen",,Lophocetus,,,11925,"Cenozoic 5"
45509,PaleoDB,"M. Uhen",,Mesocetus,,,11925,"Cenozoic 5"
45510,PaleoDB,"M. Uhen",,Tretosphys,,Tretosphys,11925,"Cenozoic 6"
45511,PaleoDB,"M. Uhen",,Phocageneus,,,23697,"Cenozoic 5"
45511,PaleoDB,"M. Uhen",,Schizodelphis,,Rhabdosteus,23697,"Cenozoic 5"
